,quarter_Quarter1,quarter_Quarter2,quarter_Quarter3,quarter_Quarter4,quarter_Quarter5,department_finishing,department_finishing ,department_sweing,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,probable_productivity
484,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.8,3.94,1039.0,1200.0,0.0,0.0,0.0,0.0,10.0,0.840533333,1.05066666625
485,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.6,20.79,1045.0,6960.0,88.0,0.0,0.0,0.0,58.0,0.800534483,1.3342241383333333
486,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.8,22.52,1342.0,6780.0,50.0,0.0,0.0,0.0,56.5,0.800489676,1.000612095
487,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.75,4.08,1039.0,1080.0,0.0,0.0,0.0,0.0,9.0,0.755555556,1.007407408
488,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.7,29.12,1340.0,6960.0,63.0,0.0,0.0,0.0,58.0,0.750593103,1.0722758614285715
489,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.75,15.26,1429.0,3600.0,45.0,0.0,0.0,0.0,35.0,0.750283333,1.0003777773333333
490,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.8,4.3,1039.0,1440.0,0.0,0.0,0.0,0.0,12.0,0.722638889,0.9032986112499999
491,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.65,4.15,1039.0,960.0,0.0,0.0,0.0,0.0,8.0,0.553333333,0.8512820507692307
492,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.5,20.1,1413.0,5880.0,46.0,0.0,0.0,0.0,54.0,0.500567308,1.001134616
493,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.7,38.09,336.0,6240.0,0.0,0.0,0.0,0.0,52.0,0.467693269,0.6681332414285716
494,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.35,18.79,511.0,1800.0,23.0,0.0,0.0,0.0,32.0,0.437995338,1.2514152514285715
495,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.6,3.94,1039.0,960.0,0.0,0.0,0.0,0.0,8.0,0.406354167,0.677256945
496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.6,23.54,958.0,6600.0,0.0,0.0,0.0,0.0,55.0,0.285333333,0.4755555550000001
497,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.5,2.9,1039.0,960.0,0.0,0.0,0.0,0.0,8.0,0.259375,0.51875
498,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.8,22.52,1416.0,6840.0,113.0,0.0,0.0,0.0,57.0,1.000230409,1.2502880112499999
499,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.8,4.3,1039.0,1200.0,0.0,0.0,0.0,0.0,10.0,0.989,1.2362499999999998
500,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.8,22.52,1287.0,6840.0,100.0,0.0,0.0,0.0,57.0,0.950185965,1.1877324562499998
501,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.8,22.52,1444.0,6900.0,88.0,0.0,0.0,0.0,57.5,0.9008,1.126
502,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.8,22.52,1088.0,6720.0,88.0,0.0,0.0,0.0,56.0,0.900129762,1.1251622025
503,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.5,2.9,1039.0,1200.0,0.0,0.0,0.0,0.0,10.0,0.899,1.798
504,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.65,4.15,1039.0,960.0,0.0,0.0,0.0,0.0,8.0,0.877552083,1.3500801276923076
505,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.6,2.9,1039.0,960.0,0.0,0.0,0.0,0.0,8.0,0.864583333,1.4409722216666667
506,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.8,3.94,1039.0,1200.0,0.0,0.0,0.0,0.0,10.0,0.85695,1.0711875
507,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.75,3.94,1039.0,1200.0,0.0,0.0,0.0,0.0,10.0,0.853666667,1.1382222226666667
508,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.75,22.94,1579.0,6960.0,81.0,0.0,0.0,0.0,58.0,0.850362069,1.133816092
509,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.7,29.12,1170.0,6960.0,53.0,0.0,0.0,0.0,58.0,0.850170115,1.2145287357142858
510,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.65,20.79,1015.0,7080.0,81.0,0.0,0.0,0.0,59.0,0.800473729,1.2314980446153847
511,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.8,3.94,1039.0,1200.0,0.0,0.0,0.0,0.0,10.0,0.773333333,0.9666666662499999
512,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.75,15.26,1436.0,4200.0,45.0,0.0,0.0,0.0,35.0,0.750646667,1.0008622226666668
513,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.75,4.08,1039.0,1080.0,0.0,0.0,0.0,0.0,9.0,0.634666667,0.8462222226666666
514,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.6,20.1,1601.0,4320.0,46.0,0.0,0.0,0.0,51.0,0.60059761,1.0009960166666667
515,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.5,18.79,717.0,3960.0,23.0,0.0,0.0,0.0,33.0,0.500117677,1.000235354
516,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.8,3.94,1039.0,960.0,0.0,0.0,0.0,0.0,8.0,0.4925,0.615625
517,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.65,23.54,830.0,6600.0,0.0,0.0,0.0,0.0,55.0,0.48792,0.7506461538461539
518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.8,22.52,1136.0,6960.0,113.0,0.0,0.0,0.0,58.0,1.000457471,1.25057183875
519,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.8,22.52,1397.0,6840.0,113.0,0.0,0.0,0.0,57.0,1.000230409,1.2502880112499999
520,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.8,3.94,1039.0,1200.0,0.0,0.0,0.0,0.0,10.0,0.971866667,1.21483333375
521,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.8,3.94,1039.0,960.0,0.0,0.0,0.0,0.0,8.0,0.971866667,1.21483333375
522,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.8,3.94,1039.0,1200.0,0.0,0.0,0.0,0.0,10.0,0.971866667,1.21483333375
523,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.8,3.94,1039.0,1200.0,0.0,0.0,0.0,0.0,10.0,0.971866667,1.21483333375
524,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75,3.94,1039.0,1800.0,0.0,0.0,0.0,0.0,15.0,0.971866667,1.2958222226666667
525,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.75,3.94,1039.0,240.0,0.0,0.0,0.0,0.0,2.0,0.971866667,1.2958222226666667
526,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.75,4.08,1039.0,1080.0,0.0,0.0,0.0,0.0,9.0,0.971866667,1.2958222226666667
527,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.7,3.94,1039.0,240.0,0.0,0.0,0.0,0.0,2.0,0.971866667,1.388380952857143
528,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.7,3.94,1039.0,1200.0,0.0,0.0,0.0,0.0,10.0,0.971866667,1.388380952857143
529,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.65,3.94,1039.0,960.0,0.0,0.0,0.0,0.0,8.0,0.971866667,1.4951794876923077
530,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.65,3.94,1039.0,600.0,0.0,0.0,0.0,0.0,5.0,0.971866667,1.4951794876923077
531,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.6,3.94,1039.0,1200.0,0.0,0.0,0.0,0.0,10.0,0.971866667,1.6197777783333334
532,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.8,22.52,1116.0,6720.0,93.0,0.0,0.0,0.0,56.0,0.920236905,1.15029613125
533,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.8,22.52,1432.0,6660.0,88.0,0.0,0.0,0.0,57.5,0.900537069,1.12567133625
534,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.75,29.12,1082.0,6840.0,81.0,0.0,0.0,0.0,57.0,0.850610526,1.134147368
535,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75,22.94,1502.0,6960.0,81.0,0.0,0.0,0.0,58.0,0.850362069,1.133816092
536,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.75,15.26,1209.0,4200.0,45.0,0.0,0.0,0.0,35.0,0.750646667,1.0008622226666668
537,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.7,50.89,282.0,5880.0,56.0,0.0,0.0,0.0,59.0,0.656763743,0.9382339185714286
538,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.65,20.1,1417.0,6480.0,49.0,0.0,0.0,0.0,54.0,0.650148148,1.00022792
539,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.6,18.79,799.0,3960.0,23.0,0.0,0.0,0.0,33.0,0.600710606,1.0011843433333334
540,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.7,23.54,1109.0,6720.0,0.0,0.0,0.0,0.0,56.0,0.388830357,0.5554719385714286
541,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.5,23.54,1144.0,6480.0,0.0,0.0,0.0,0.0,54.0,0.286984568,0.573969136
542,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.65,4.15,1039.0,960.0,0.0,0.0,0.0,0.0,8.0,1.0115625,1.55625
543,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.8,22.52,1396.0,6900.0,113.0,0.0,0.0,0.0,57.5,1.000671304,1.25083913
544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8,22.94,1582.0,3060.0,113.0,0.0,0.0,0.0,58.5,1.000402055,1.2505025687499998
545,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.75,3.94,1039.0,2280.0,0.0,0.0,0.0,0.0,19.0,0.950438596,1.2672514613333334
546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.8,22.52,1124.0,6840.0,100.0,0.0,0.0,0.0,57.0,0.950185965,1.1877324562499998
547,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.8,3.94,1039.0,1200.0,0.0,0.0,0.0,0.0,10.0,0.912766667,1.14095833375
548,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.7,3.94,1039.0,2160.0,0.0,0.0,0.0,0.0,18.0,0.892194444,1.2745634914285715
549,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.8,3.94,1039.0,1200.0,0.0,0.0,0.0,0.0,10.0,0.8865,1.1081249999999998
550,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.8,22.52,1282.0,6720.0,75.0,0.0,0.0,0.0,56.0,0.850532143,1.06316517875
551,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.8,22.52,1472.0,7020.0,60.0,0.0,0.0,0.0,58.5,0.85011396,1.0626424499999998
552,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.8,4.3,1039.0,1440.0,0.0,0.0,0.0,0.0,12.0,0.845069444,1.056336805
553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.75,29.12,1282.0,6960.0,45.0,0.0,0.0,0.0,58.0,0.750593103,1.000790804
554,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.75,15.26,1276.0,1440.0,45.0,0.0,0.0,0.0,35.0,0.750450658,1.0006008773333332
555,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.75,4.08,1039.0,1080.0,0.0,0.0,0.0,0.0,9.0,0.702666667,0.9368888893333334
556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.7,20.1,1192.0,6120.0,75.0,0.0,0.0,0.0,54.0,0.700508929,1.0007270414285714
557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.65,18.79,881.0,3960.0,26.0,0.0,0.0,0.0,33.0,0.651007071,1.00154934
558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.6,24.26,1196.0,6600.0,0.0,0.0,0.0,0.0,55.0,0.466821212,0.7780353533333333
559,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.7,24.26,1400.0,6720.0,0.0,0.0,0.0,0.0,56.0,0.411553571,0.5879336728571429
560,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.6,2.9,1039.0,1200.0,0.0,0.0,0.0,0.0,10.0,0.314166667,0.5236111116666667
561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,22.94,16882.0,7020.0,113.0,0.0,0.0,0.0,58.5,1.000602279,1.25075284875
562,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.75,3.94,1039.0,960.0,0.0,0.0,0.0,0.0,8.0,0.994270833,1.325694444
563,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8,22.52,21385.0,7020.0,88.0,0.0,0.0,0.0,58.5,0.900158405,1.12519800625
564,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.8,22.52,21266.0,6840.0,70.0,0.0,0.0,0.0,57.0,0.90014152,1.1251769
565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.8,22.52,21540.0,6720.0,88.0,0.0,0.0,0.0,56.0,0.900129762,1.1251622025
566,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.8,3.94,1039.0,1200.0,0.0,0.0,0.0,0.0,10.0,0.85695,1.0711875
567,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8,4.3,1039.0,1440.0,0.0,0.0,0.0,0.0,12.0,0.809236111,1.01154513875
568,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.8,15.26,12261.0,3600.0,63.0,0.0,0.0,0.0,35.0,0.800401961,1.00050245125
569,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8,22.52,23122.0,5940.0,50.0,0.0,0.0,0.0,56.5,0.800393224,1.00049153
570,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.75,29.12,8992.0,6960.0,55.0,0.0,0.0,0.0,58.0,0.799963218,1.066617624
571,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.75,4.08,1039.0,1080.0,0.0,0.0,0.0,0.0,9.0,0.740444444,0.9872592586666666
572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.7,20.55,9792.0,6480.0,60.0,0.0,0.0,0.0,54.0,0.700398148,1.000568782857143
573,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.7,18.79,2984.0,3960.0,30.0,0.0,0.0,0.0,33.0,0.700354545,1.000506492857143
574,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.65,4.15,1039.0,960.0,0.0,0.0,0.0,0.0,8.0,0.561979167,0.8645833338461537
575,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,3.94,1039.0,2280.0,0.0,0.0,0.0,0.0,19.0,0.504596491,0.6727953213333334
576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5,30.1,839.0,6960.0,0.0,0.0,0.0,0.0,58.0,0.500801724,1.001603448
577,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.7,24.26,2698.0,6720.0,0.0,0.0,0.0,0.0,56.0,0.295307738,0.42186819714285717
578,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.6,2.9,1039.0,1200.0,0.0,0.0,0.0,0.0,10.0,0.280333333,0.4672222216666667
579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.65,24.26,1435.0,6600.0,0.0,0.0,0.0,0.0,55.0,0.260978788,0.4015058276923077
580,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.8,3.94,1039.0,2400.0,0.0,0.0,0.0,0.0,20.0,1.001416667,1.25177083375
581,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8,22.52,1500.0,6900.0,113.0,0.0,0.0,0.0,57.5,1.000018551,1.2500231887499997
582,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.8,22.52,1188.0,6720.0,90.0,0.0,0.0,0.0,56.0,0.999995238,1.2499940475
583,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8,3.94,1039.0,1200.0,0.0,0.0,0.0,0.0,10.0,0.99485,1.2435625
584,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.7,4.15,1039.0,960.0,0.0,0.0,0.0,0.0,8.0,0.976979167,1.3956845242857143
585,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.8,22.52,1112.0,6840.0,100.0,0.0,0.0,0.0,57.0,0.950185965,1.1877324562499998
586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.8,22.52,1452.0,6960.0,100.0,0.0,0.0,0.0,58.0,0.949981609,1.18747701125
587,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.75,3.94,1039.0,1320.0,0.0,0.0,0.0,0.0,11.0,0.919954545,1.22660606
588,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.8,22.52,340.0,5460.0,63.0,0.0,0.0,0.0,56.5,0.800434622,1.0005432775
589,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.8,15.26,1029.0,2040.0,50.0,0.0,0.0,0.0,35.0,0.800259023,1.00032377875
590,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.8,4.08,1039.0,1080.0,0.0,0.0,0.0,0.0,9.0,0.778222222,0.9727777774999999
591,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.75,29.12,1070.0,6960.0,34.0,0.0,0.0,0.0,58.0,0.750593103,1.000790804
592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.7,25.31,946.0,5760.0,60.0,0.0,0.0,0.0,54.0,0.700513566,1.0007336657142858
593,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.7,18.79,913.0,4020.0,30.0,0.0,0.0,0.0,33.5,0.700184577,1.0002636814285715
594,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.7,24.26,1363.0,6660.0,0.0,0.0,0.0,0.0,55.5,0.586465465,0.8378078071428572
595,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.7,24.26,1639.0,6720.0,0.0,0.0,0.0,0.0,56.0,0.541517857,0.7735969385714286
596,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.8,4.3,1039.0,1440.0,0.0,0.0,0.0,0.0,12.0,0.5375,0.6718749999999999
597,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.7,2.9,1039.0,960.0,0.0,0.0,0.0,0.0,8.0,0.495416667,0.7077380957142857
598,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.6,30.1,415.0,6960.0,0.0,0.0,0.0,0.0,58.0,0.415172414,0.6919540233333333
599,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.8,22.52,1263.0,6900.0,100.0,0.0,0.0,0.0,57.5,1.05028058,1.3128507249999999
600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.8,22.52,968.0,6840.0,113.0,0.0,0.0,0.0,57.0,1.000230409,1.2502880112499999
601,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.8,22.52,1108.0,6720.0,113.0,0.0,0.0,0.0,56.0,0.999995238,1.2499940475
602,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.8,3.94,1039.0,2160.0,0.0,0.0,0.0,0.0,18.0,0.966759259,1.20844907375
603,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,3.94,1039.0,1200.0,0.0,0.0,0.0,0.0,10.0,0.929183333,1.16147916625
604,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.7,4.15,1039.0,3000.0,0.0,0.0,0.0,0.0,25.0,0.915766667,1.3082380957142858
